1613;1292.66;13
1614;4794.35;20
1615;4576.67;16
1616;2776.21;18
1617;4088.58;8
1618;2657.1;18
1619;4460.79;28
1620;3098.33;19
1621;2797.39;10
1622;3387.33;5
1623;1177.15;15
1624;3999.04;22
1625;1852.7;21
1626;2197.08;25
1627;4391.16;26
1628;4795.71;18
1629;3027.66;21
1630;2813.5;5
1631;2067.19;23
1632;4946.57;21
1633;2929.67;18
1634;1543.28;17
1635;1231.56;17
1636;2484.52;18
1637;2359.66;11
1638;2099.9;24
1639;4862.85;9
1640;4989.78;24
1641;4971.43;27
1642;2675.8;23
1643;2713.26;26
1644;3275.09;4
1645;3497.9;30
1646;4145.95;17
1647;3633.73;30
1648;3542.64;13
1649;1459.34;22
1650;1838.64;30
1651;1777.67;14
1652;2756.99;2
1653;2263;18
1654;1086.97;6
1655;4573.31;16
1656;2485.73;11
1657;1344.38;29
1658;3399.56;5
1659;4152.58;23
1660;1397.96;25
1661;2535.5;26
1662;1015.74;18
1663;3625.98;17
1664;2332.03;13
1665;2619.04;29
1666;3904.24;24
1667;2890.27;7
1668;4036.23;27
1669;2488.86;24
1670;3687.41;19
1671;3435.22;27
1672;3309.61;4
1673;2510.1;7
1674;1526.15;23
1675;3200.1;18
1676;1701.22;5
1677;1488.69;12
1678;1962.3;8
1679;3056.33;7
1680;4893.25;1
1681;3906;8
1682;1317.16;18
1683;2752.09;3
1684;1510.84;2
1685;2469.4;27
1686;3059.96;17
1687;4785.19;1
1688;2669.78;4
1689;4424.34;9
1690;1943.26;22
1691;4799.78;10
1692;1134.3;16
1693;3116.39;5
1694;3744.77;17
1695;2616.96;29
1696;1216.41;8
1697;1771.49;30
1698;1038.06;22
1699;3209.75;24
1700;3339.3;30
1701;4088.61;8
1702;2909.65;20
1703;2302.35;11
1704;2235.06;14
1705;3834.71;16
1706;4260.17;6
1707;1100.78;24
1708;3300.41;4
1709;3732.58;16
1710;4632.02;11
1711;1862.71;15
1712;2899.12;16
1713;1889.22;27
1714;3268.11;5
1715;2243.67;3
1716;4649.48;6
1717;3801.92;29
1718;1221.63;19
1719;4439.76;8
1720;3256.53;15
1721;3381.27;28
1722;1543.76;27
1723;3088.43;25
1724;4628.54;20
1725;3218.85;17
1726;4042.31;15
1727;2662.19;1
1728;2531.92;30
1729;4209.37;23
1730;1143.39;29
1731;3886.05;27
1732;2715.13;21
1733;2084.99;26
1734;1492.85;20
1735;1185.86;9
1736;4568.99;21
1737;2977.01;13
1738;1087.98;15
1739;4097.87;20
1740;1865.54;2
1741;4382.06;19
1742;3791.5;27
1743;2392.03;6
1744;2013.51;30
1745;1873.18;17
1746;2532.79;16
1747;2603.5;1
1748;3736.51;6
1749;2810.23;22
1750;4399.53;25
1751;1897.37;30
1752;2643.38;16
1753;1651.68;24
1754;1589.54;6
1755;2907.87;18
1756;2524.41;1
1757;1941.66;29
1758;3771.22;22
1759;2280.44;28
1760;4616.59;6
1761;2175.63;15
1762;2339.71;17
1763;2568.04;2
1764;3109.6;16
1765;2908.23;2
1766;2530.36;8
1767;3283.07;28
1768;2830.88;29
1769;3607.17;2
1770;4751.35;27
1771;4169.74;23
1772;3439.1;9
1773;1776.88;12
1774;2769.98;2
1775;1873.55;11
1776;3278.91;28
1777;4303.67;5
1778;4715.26;24
1779;4285.4;4
1780;4211.1;19
1781;1173.66;27
1782;3856.11;22
1783;3183.51;24
1784;3337.86;1
1785;2112.68;11
1786;4296.32;1
1787;2781.17;13
1788;4969.18;18
1789;2448.12;23
1790;1115.34;27
1791;2004.34;13
1792;4500.33;20
1793;3623.69;2
1794;2606.03;13
1795;3426.48;13
1796;3378.92;5
1797;3803.17;10
1798;2035.28;24
1799;4820.72;11
1800;4556.85;4
1801;3082.44;4
1802;3816.47;13
1803;1967.23;14
1804;4542.24;7
1805;2838.97;1
1806;2920.31;19
1807;3994.56;29
1808;1748.09;6
1809;4041.2;26
1810;2612.16;21
1811;4829.05;4
1812;1088.28;9
1813;2477.02;10
1814;4198.86;12
1815;4157.34;28
1816;4086.78;6
1817;3404.69;13
1818;4921.18;19
1819;1980.66;22
1820;2621.71;9
1821;2542.62;3
1822;4590.54;17
1823;4805.91;2
1824;2189.52;8
1825;3846.95;30
1826;3119.57;8
1827;1835.03;13
1828;4319.74;13
1829;2117.48;4
1830;4862.5;6
1831;3175.71;22
1832;4264.72;1
1833;1301.45;25
1834;2453.98;6
1835;3701.8;24
1836;1816.52;15
1837;2629.61;6
1838;1256.5;30
1839;4749.39;19
1840;3466.32;7
1841;1104.24;5
1842;2292.23;21
1843;3342.33;27
1844;3774.54;18
1845;4730.2;30
1846;1586.57;26
1847;1338.35;7
1848;1931.44;28
1849;3680.78;21
1850;1358.39;24
1851;2213.69;18
1852;2983.27;17
1853;3536.59;1
1854;3875.02;14
1855;1797.6;22
1856;1196.61;16
1857;2992.66;28
1858;2877.78;19
1859;4150;21
1860;1668.93;23
1861;3940.43;22
1862;2590.69;9
1863;3148.75;12
1864;1146.32;4
1865;2116.5;30
1866;4309.39;30
1867;3450.4;11
1868;4043.1;20
1869;2224.72;25
1870;3304.82;16
1871;4864.53;8
1872;4752.53;18
1873;4692.18;22
1874;4249.55;27
1875;3057.35;13
1876;1052.06;10
1877;2472.32;22
1878;3239.32;23
1879;4701.55;12
1880;4990.87;10
1881;3274.92;12
1882;2508.06;17
1883;3745.77;2
1884;2524.48;8
1885;4676.25;1
1886;2330;9
1887;4167.13;19
1888;4930.12;22
1889;1090.96;19
1890;4210.74;25
1891;3605.89;13
1892;2606.15;23
1893;1552.15;7
1894;1507.36;3
1895;4645.28;10
1896;4758.07;11
1897;1949.32;1
1898;2683.14;7
1899;3588.13;25
1900;1563.08;11
1901;2097.02;1
1902;1277.92;17
1903;1494.42;24
1904;4468.99;27
1905;2678.54;17
1906;4520.1;2
1907;2134.44;28
1908;3079.81;16
1909;1281.49;20
1910;3210.64;6
1911;2970.07;17
1912;4863.76;6
1913;3823.46;18
1914;2203.52;12
1915;2058.67;10
1916;3229.79;15
1917;1631.24;23
1918;2028.71;29
1919;1930.53;4
1920;4246.86;11
1921;3596.01;29
1922;1488.65;20
1923;3892.24;24
1924;1010.37;23
1925;1969.28;21
1926;3057.54;29
1927;1235.12;14
1928;1436.77;18
1929;3134.93;1
1930;3643.87;20
1931;1245.05;12
1932;4503.32;12
1933;3256.38;8
1934;4053.98;21
1935;3813.5;23
1936;4727.93;24
1937;1718.78;8
1938;1223.11;22
1939;2759.44;30
1940;4528.7;11
1941;1124.05;16
1942;1005.37;5
1943;1225.11;10
1944;1304.18;15
1945;1618.67;15
1946;3329.01;25
1947;3016.21;11
1948;3348.98;23
1949;4523.31;4
1950;1100.7;13
1951;3702.68;15
1952;1071.22;22
1953;1254.97;16
1954;4167.7;7
1955;1562.72;9
1956;3873.93;4
1957;1833.74;12
1958;2797.55;13
1959;4813.16;28
1960;3837.76;25
1961;3580.69;12
1962;2311.15;30
1963;2388.17;26
1964;1865.63;7
1965;4109.91;14
1966;3576.45;15
1967;2595.47;29
1968;4118.77;17
1969;3574.13;11
1970;2473.96;6
1971;3869.38;25
1972;2297.23;17
1973;1189.16;3
1974;2157.29;21
1975;2934.53;10
1976;2071.77;22
1977;4169.84;17
1978;2736.98;10
1979;1229.56;7
1980;1442.08;19
1981;4875.52;28
1982;1760.19;1
1983;4646.53;15
1984;1468.18;30
1985;4521.68;9
1986;1636.45;19
1987;5000.52;23
1988;4283.66;27
1989;2129.25;30
1990;4671.48;21
1991;2343;29
1992;3982.45;5
1993;2250.21;6
1994;4246.16;14
1995;3831.17;19
1996;1487.91;1
1997;4934.51;28
1998;3098.23;16
1999;4256.2;27
2000;3115.52;22
2001;1838.2;19
2002;4702.34;26
2003;1242.41;21
2004;1876.56;21
2005;2186.01;10
2006;1234.34;25
2007;3034.19;24
2008;2162.23;29
2009;1512.1;7
2010;1033.73;6
2011;2298.98;7
2012;2042.15;16
2013;3297.6;14
2014;4559.94;8
2015;4600.61;17
2016;4734.29;5
2017;2040.49;11
2018;3194.15;5
2019;3181.84;8
2020;2716.45;14
2021;1949.02;1
2022;4335.28;11
2023;1773.75;26
2024;2870.15;18
2025;3928.3;3
2026;4595.38;2
2027;1170.16;9
2028;1528.83;7
2029;2925.16;8
2030;4390.86;30
2031;4946.29;10
2032;4946.8;17
2033;2175.2;26
2034;4104.9;15
2035;1752.58;12
2036;1753.17;25
2037;1903.43;3
2038;1709.97;8
2039;1354.43;25
2040;3774.69;26
2041;3659.88;4
2042;2730.12;27
2043;3450.25;3
2044;2303.64;20
2045;2815.84;5
2046;2756.2;12
2047;2382.72;2
2048;4286.33;15
2049;3730.89;13
2050;3252.63;8
2051;3190.11;16
2052;4799.82;14
2053;1070.43;6
2054;4375.67;1
2055;4269.49;27
2056;3542.65;18
2057;2804.81;29
2058;1983.78;29
2059;2188.05;1
2060;1208.53;8
2061;1594.42;21
2062;3416.91;29
2063;4514.58;27
2064;1581.54;8
2065;4724.52;5
2066;1671.87;20
2067;2470.31;5
2068;2365.86;1
2069;2651.78;7
2070;2588.29;4
2071;3002.19;9
2072;3903.66;24
2073;1628.54;2
2074;1563.35;30
2075;3361.61;5
2076;1209.7;30
2077;2161.97;22
2078;4141.44;17
2079;2823.9;17
2080;1957.6;10
2081;4083.67;11
2082;1823.08;24
2083;2838.81;14
2084;1409.06;11
2085;2313.22;7
2086;3313.56;2
2087;3492.38;22
2088;1309.63;1
2089;1518.52;18
2090;4925.97;27
2091;2252.42;30
2092;4659.14;12
2093;4458.78;30
2094;2169.74;11
2095;3583.29;4
2096;4900.71;9
2097;2578.87;11
2098;1483.27;13
2099;2690.23;21
2100;3939.38;18
2101;3253.84;22
2102;4140.9;10
2103;3231.87;23
2104;2136.52;30
2105;3475.78;10
2106;2502.63;4
2107;1206.38;23
2108;2637.05;11
2109;2931.73;10
2110;1515.5;16
2111;4200.9;28
2112;1055.45;29
2113;4506.42;25
2114;2876.32;28
2115;1786.45;11
2116;3170.57;18
2117;4027.82;11
2118;3715.76;4
2119;4453.07;30
2120;3621.3;25
2121;4327.17;26
2122;2824.45;6
2123;4937.77;28
2124;2996.18;4
2125;4970.42;13
2126;3496.81;13
2127;1784.71;22
2128;2307.34;18
2129;1264.97;9
2130;3885.79;14
2131;1252.45;12
2132;3054.54;24
2133;2316.17;5
2134;4954.43;26
2135;1193.55;12
2136;2173.9;27
2137;2003.4;19
2138;2405;10
2139;4663.75;6
2140;1197.52;30
2141;1611.39;16
2142;3619.58;17
2143;2432.06;19
2144;4446.79;28
2145;4166.7;29
2146;2407.74;12
2147;2392.7;6
2148;3621.32;11
2149;1110.46;11
2150;2559.01;16
2151;1952.99;4
2152;3410.77;13
2153;4186.21;12
2154;2869.28;14
2155;1957.08;25
2156;4406.97;26
2157;4637.64;25
2158;4215.52;20
2159;1882.82;27
2160;1661.51;30
2161;2215.25;29
2162;1976.62;8
2163;3993.23;29
2164;4639.69;12
2165;4280.13;10
2166;4009.92;30
2167;1600.17;5
2168;3730.33;21
2169;1250.59;14
2170;1262;1
2171;1944.68;7
2172;4631.89;24
2173;2445.89;19
2174;4532.56;24
2175;3738.67;14
2176;4620.81;13
2177;3660.37;13
2178;4033.85;6
2179;2139.77;5
2180;1342.32;28
2181;1853.32;12
2182;3839.71;8
2183;4235.97;2
2184;1875.37;6
2185;3498.64;11
2186;3075.5;5
2187;1229.93;15
2188;3017.9;3
2189;3773.11;16
2190;4370.37;19
2191;2346.78;18
2192;2118.06;6
2193;4394.41;26
2194;4148.31;29
2195;1953.09;10
2196;3801.38;21
2197;3208.34;23
2198;2363.06;28
2199;2288.4;8
2200;1679.76;18
2201;3821.78;4
2202;2938.49;7
2203;4037.92;8
2204;1505.06;7
2205;4567.91;28
2206;1693.17;16
2207;1838.4;13
2208;1667.91;1
2209;3539.78;28
2210;1124.44;25
2211;3061.41;12
2212;4023;20
2213;1244.18;7
2214;2913.57;1
2215;3975.34;13
2216;3409.48;27
2217;4098.44;11
2218;3751.84;29
2219;1237.99;21
2220;1938.33;18
2221;3989.02;23
2222;1256.83;2
2223;3430.86;9
2224;1464.28;10
2225;4775.85;22
2226;1502.64;15
2227;2375.57;6
2228;4793.51;18
2229;4527.51;23
2230;2081.13;18
2231;4975.39;21
2232;4999.39;3
2233;4277.5;11
2234;4062.26;19
2235;3408.57;13
2236;1113.76;22
2237;2704.62;21
2238;3139.05;8
2239;1286.33;12
2240;4232.16;9
2241;3195.92;17
2242;1922.47;20
2243;3503.77;14
2244;4441.98;2
2245;4594.03;27
2246;3535.25;17
2247;3252.48;16
2248;3989.89;3
2249;2233.75;17
2250;2028.37;13
2251;3675.84;9
2252;1939.72;12
2253;3830.28;16
2254;2108.98;23
2255;1433.33;5
2256;3781.05;10
2257;1940.8;1
2258;1962.75;19
2259;2813.54;5
2260;3042.32;13
2261;1490.08;19
2262;3571.99;2
2263;2900.77;21
2264;2571.14;2
2265;4950.74;25
2266;2236.45;9
2267;3124.75;9
2268;3741.71;2
2269;4331.22;16
2270;4499.5;17
2271;2560.39;10
2272;4853.98;26
2273;1609.69;5
2274;2529.03;10
2275;1955.72;30
2276;2583.65;7
2277;2034.84;19
2278;1720.25;8
2279;2571.76;27
2280;4137.16;23
2281;4634.41;11
2282;1347.93;28
2283;1447.75;30
2284;4848.47;11
2285;2883.2;11
2286;3007.41;23
2287;1572.16;9
2288;3347.03;28
2289;4267.09;7
2290;3211.6;2
2291;1699.11;8
2292;2350.29;20
2293;4369.89;11
2294;2858.22;11
2295;3591.06;9
2296;4358.42;7
2297;1867.93;10
2298;1795.88;2
2299;1796.43;22
2300;3550.77;16
2301;4184.06;19
2302;2446.37;25
2303;3997.08;23
2304;1231.14;17
2305;2475.43;7
2306;3542.63;5
2307;3282.02;1
2308;2596.56;24
2309;3224.7;25
2310;4984.45;11
2311;4847.81;7
2312;4410.64;29
2313;1547.97;13
2314;4378.11;14
2315;4756.22;2
2316;2414.69;25
2317;1685.77;12
2318;4338.51;17
2319;3920.45;9
2320;2822.53;26
2321;3086.29;22
2322;1395.56;30
2323;3249.28;24
2324;4938.85;23
2325;2332.27;26
2326;1628.05;11
2327;2651.51;13
2328;2090.52;25
2329;2147.68;3
2330;4644.51;23
2331;3561.05;12
2332;4202.43;9
2333;4182.44;10
2334;1461.33;21
2335;2364;7
2336;2354.75;25
2337;2788.79;2
2338;2325.57;26
2339;4276.93;30
2340;2304.39;12
2341;4208.52;13
2342;1745.2;3
2343;2222.62;13
2344;4792.3;27
2345;4414.9;3
2346;3869.69;25
2347;3543.99;19
2348;1460.55;10
2349;4499.01;6
2350;4644.97;28
2351;3361.25;3
2352;2124.11;17
2353;1027.59;30
2354;1383.82;1
2355;3344.96;9
2356;3054.17;27
2357;1097.6;13
2358;2644.53;18
2359;3960.25;13
2360;1462.41;12
2361;4307.11;29
2362;2801.79;23
2363;3891.24;2
2364;1493.31;18
2365;3070.01;4
2366;3229.42;20
2367;3950.22;24
2368;1531.07;21
2369;3359.61;23
2370;4303.44;17
2371;3523.86;22
2372;2927.7;19
2373;4092.01;17
2374;2816.03;9
2375;3732.21;14
2376;1562.78;11
2377;3715.26;5
2378;1724.78;21
2379;1143.34;16
2380;3089.47;18
2381;1957.39;10
2382;4320.93;8
2383;3223.16;27
2384;2981.62;28
2385;2319.39;10
2386;1312.19;16
2387;4229.29;24
2388;4767.75;14
2389;4153.92;3
2390;3003.41;30
2391;4214.92;18
2392;1226.94;20
2393;3511.09;7
2394;1025.41;13
2395;4983.23;25
2396;2261.11;19
2397;2540.08;20
2398;1472.03;18
2399;2968.66;25
2400;4140.6;13
2401;2915.75;11
2402;2889;9
